3.924089125;4.940864453
4.049442446;5.090439086
3.900035357;5.029748736
4.059044998;5.025230304
3.982538885;4.977506809
3.97288923;4.987902148
4.004587549;5.054538573
4.136576947;5.097818735
3.981242669;5.030161844
3.518322726;4.399371696
3.594922183;4.540044494
3.513517494;4.552618113
3.526140632;4.408937412
3.483766233;4.483844371
3.446798862;4.662047081
3.412427065;4.443103717
3.428799545;4.376047303
3.480776048;4.470807961
3.653007251;4.490523076
3.393578659;4.648899853
3.623467915;4.489499248
3.34938403;4.440698494
3.484405896;4.525909034
3.473883635;4.541508287
3.539189421;4.379477962
3.405203908;4.416781265
3.449218245;4.463024964
3.501246904;4.19872535
3.454298536;4.619051909
3.39332986;4.582237765
3.5350321;4.500617173
3.518245217;4.346103414
3.491546052;4.658745252
3.509834777;4.5051001
3.426583089;4.489592381
3.523234701;4.544748496
3.462719126;4.472744979
3.702369089;4.295533526
3.722944568;4.555881621
3.600006082;4.344418334
3.440996544;4.466432619
3.542271569;4.338044286
3.547163433;4.384039571
3.506619005;4.565570492
3.532705997;4.610991273
3.600607711;4.445296269
3.525705616;4.408606156
3.367821148;4.578801133
3.500004985;4.494536135
3.591112727;4.568271604
3.535020117;4.627900438
3.592978946;4.533154037
3.43096389;4.42826762
3.619210187;4.35154592
3.497553806;4.305847535
3.602049801;4.59594467
3.500116208;4.492963407
3.251371608;4.532963077
3.280756508;4.247310174
3.507993371;4.406426671
3.541149062;4.571473347
3.585773255;4.439807861
3.544937762;4.514506668
3.582607;4.561607656
3.589788843;4.495851232
3.485279854;4.598800173
3.287634454;4.428557732
3.372940555;4.449227348
3.564867926;4.588645607
3.398505636;4.442979699
3.513702487;4.47233021
3.530181856;4.542810812
3.407003844;4.473105995
3.28679054;4.592641105
3.437090924;4.373927532
3.474605532;4.355311985
3.497914238;4.444005961
3.717777871;4.635053663
3.25031135;4.51894261
3.360186212;4.460640951
3.516440407;4.576042637
3.472695305;4.654109415
3.451906285;4.527777673
3.566473412;4.515123499
3.588095279;4.540968829
3.421585382;4.312526158
3.685859295;4.458435945
3.510335972;4.557068002
3.5113597;4.411116848
3.453228542;4.482896461
3.647895849;4.429139505
3.578466847;4.538554299
3.476613996;4.392493939
3.471585905;4.488533016
3.353060493;4.504427941
3.417770672;4.482400247
3.533621334;4.413350191
3.471174364;4.531948241
3.316414086;4.58471971
3.742446114;4.619703757
3.4684228;4.539489698
3.396401522;4.676485406
3.59407044;4.58774696
3.412412574;4.523075794
3.444170572;4.463430221
3.442999008;4.392240695
3.409125441;4.470028023
3.330113592;4.543466853
3.488220171;4.568387592
4.024118108;5.043320512
3.867345623;4.869145626
3.960019551;4.986945194
4.100957257;5.032139756
4.112836527;5.086486768
4.105016195;5.060536935
3.941252597;4.876934395
4.013907359;5.058723413
3.973830122;4.952712725
3.972394237;4.916842468
3.955903862;4.96652097
4.004100153;4.998016078
4.054679482;5.034253599
4.162250474;5.100859357
4.16139883;5.034965197
4.047095799;5.00708819
4.053678378;5.064402671
3.804476283;4.818308563
3.871111826;4.96097079
4.1314988;5.045079853
4.072656378;5.070831175
3.905939147;4.978107593
3.93274849;5.062271384
3.997087163;5.102013285
3.961981613;5.018269846
3.994383782;4.86931198
3.912155486;4.994816359
3.995090835;4.926790593
3.943975;4.987768388
3.91118168;5.017252106
3.9426932;5.085749117
3.903413826;4.96430476
3.863955248;4.886211173
3.946938079;4.998851778
4.084266966;5.061137884
3.966631546;5.034891795
4.071454625;5.043329762
4.051093941;5.051654483
3.911723446;5.003901042
3.941218129;4.932413906
4.015826605;4.988465075
3.988209629;5.03175854
4.093631571;5.034295782
4.029308426;4.999582702
4.02053577;5.038095796
3.944825834;4.989795122
4.0537642;5.032720168
4.154721718;5.038872307
3.93407537;4.8563656
4.081436038;5.095557135
3.992854167;5.053251695
4.016430934;5.02660665
4.010102083;5.032876061
4.009092965;5.180833041
3.895650307;4.830548982
3.897974377;4.879838077
3.961216805;4.969953432
3.980453764;5.024463878
4.034817028;5.064920407
4.159052043;5.156879289
3.885222085;4.795315026
4.080671203;4.924239617
4.00597092;5.00522938
4.199203969;5.095224491
3.954623646;4.992225736
4.021985454;5.015422775
3.945566904;4.895459858
4.028308653;4.929223819
3.907678626;5.038032798
3.962532159;4.972391355
4.080482556;5.021260591
4.092069268;5.024210746
4.090587753;5.08509649
3.980947352;4.935722171
3.906701557;4.936270127
3.960811446;4.95455889
4.08797096;5.02515746
4.102293752;5.017524267
4.086988923;5.010464441
4.015793598;5.06929165
3.962973194;4.953767936
4.179188704;5.149740462
3.961360402;5.021722817
3.967793797;5.028540987
4.126637391;4.961840214
4.092023416;5.138221687
4.004245964;5.112565954
4.013898282;4.928706822
3.803807907;4.880817439
4.063821253;5.051985254
4.036994438;4.981999122
4.012879913;4.902801636
3.932015484;4.91422272
4.046485965;5.022347422
3.896646311;4.947720747
3.93830147;4.926984978
4.077291874;5.045819212
4.035630656;5.073722493
4.016122738;5.042900468
4.061086182;5.104578883
3.547586059;4.645273984
3.502260848;4.495463139
3.670133465;4.466297671
3.499714504;4.591497069
3.514980873;4.6412872
3.603412154;4.539352093
3.422230146;4.548608564
3.361737884;4.510498711
3.58084388;4.529281769
3.587967716;4.711662397
3.592393245;4.535797275
3.564166151;4.548751873
3.36852765;4.445420372
3.622468782;4.507910305
3.558242328;4.40567874
3.506451674;4.560373462
3.363848505;4.520969881
3.481815678;4.404699039
3.496246681;4.310944753
3.287202323;4.361617839
3.400946778;4.373379435
3.327457221;4.511424055
3.340581628;4.4950248
3.578706668;4.507649104
3.509310876;4.463304936
3.351732389;4.480813345
3.596082521;4.682561439
3.456979376;4.33378137
3.516634749;4.53910146
3.477304954;4.383415166
3.70243326;4.285473701
3.449002795;4.363400194
3.436387175;4.525264534
3.513804797;4.430663233
3.577700353;4.569697449
3.564738088;4.464123991
3.604858076;4.576225333
3.750877247;4.630900623
3.615692165;4.516840543
3.3711614;4.450180092
3.424220808;4.436307882
3.555513856;4.450152668
3.410488686;4.450321275
3.483911323;4.539119394
3.4047364;4.52204633
3.507802008;4.632554889
3.478682951;4.484487839
3.382864418;4.350454545
3.531050832;4.478281235
3.550374406;4.416218752
3.690851233;4.531246924
3.604703327;4.487892058
3.483749806;4.567034278
3.555575677;4.394093602
3.346730699;4.375436606
3.358422668;4.491769466
3.458874907;4.459270885
3.363903687;4.563956349
3.543941111;4.495476787
3.602118012;4.423251942
3.541470029;4.538816465
3.534925442;4.430933357
3.532684025;4.452038327
3.410355385;4.371311866
3.603781564;4.42620777
3.482708616;4.378011501
3.47028732;4.175445032
3.391304077;4.347201802
3.398554923;4.468635675
3.467465222;4.69021166
3.442822678;4.46940437
3.343068453;4.43680787
3.366202335;4.489634948
3.585308677;4.54875358
3.429937979;4.330756828
3.646001319;4.718576808
3.51205006;4.40271104
3.619777147;4.453009166
3.453019064;4.583495342
3.36147802;4.291453242
3.54206837;4.544079764
3.509514216;4.550370895
3.60822406;4.607380742
3.443143043;4.574905508
3.517324737;4.451431623
3.380669421;4.552439738
3.46463774;4.501083951
3.42070525;4.337796283
3.517158636;4.495533099
3.619902788;4.591758827
3.605330458;4.43602075
3.40636735;4.364364195
3.549798062;4.782489875
3.572757204;4.430356813
3.583663375;4.396098889
3.357552991;4.557139908
3.422209448;4.523661143
3.640653514;4.553976749
3.592966028;4.349521301
3.566153624;4.71939365
3.054113941;3.35209605
2.979685721;3.448222661
3.038302391;3.544827242
3.040549255;3.467859198
2.940072796;3.435343916
3.085354083;3.324163433
2.979269684;3.52482926
2.934722899;3.540955805
2.992868035;3.405927004
3.016136353;3.474929776
2.959012735;3.425125557
3.006144548;3.316926915
2.960166688;3.441934314
2.90881015;3.555823705
2.926572874;3.546449601
3.097584088;3.49415
3.027779932;3.566409161
2.991902198;3.55300612
2.873743516;3.597860129
2.901043732;3.308137495
3.138449851;3.507603748
3.044892112;3.46834545
2.897941661;3.184035667
3.0626279;3.477738039
2.980265709;3.538383796
2.858065154;3.413227631
3.114732784;3.570960058
2.871871874;3.267965163
2.942875368;3.515579918
3.094237693;3.518749338
2.887768828;3.519239201
2.882766513;3.392661686
2.934626498;3.371139526
2.972903487;3.407746448
2.971431386;3.451132776
2.959021479;3.445800652
3.123329711;3.573057574
3.005907216;3.354631365
2.837419673;3.28825157
3.260519575;3.62280203
3.025698097;3.405634108
2.885363561;3.543025799
3.156508399;3.347165273
2.955060264;3.487119071
2.800800282;3.563782915
2.958534108;3.686113002
2.960910127;3.536804116
2.885757183;3.426402558
2.883127715;3.527373519
3.13018395;3.453951786
3.043637539;3.454180321
3.010210771;3.620046503
3.012028282;3.398038213
2.914289676;3.474526688
2.980833172;3.411935792
3.018066413;3.627824634
2.974883071;3.477133844
2.779847809;3.4009217
2.860672742;3.447637412
3.052558635;3.656819243
3.179849445;3.506355107
2.967980381;3.578139881
3.049015919;3.581043121
3.077827905;3.360494285
3.054036396;3.496295622
2.923974762;3.423385601
3.128145775;3.432246703
2.876318165;3.508992848
3.201077177;3.522650352
3.030829944;3.409728576
3.167421595;3.529178326
3.053010126;3.41057142
3.085404282;3.54725994
2.884399892;3.492394082
2.95494014;3.506364047
2.974944716;3.478599496
2.896708649;3.457503725
3.076652685;3.681258058
2.883948007;3.724944293
3.152607796;3.532027064
2.969879347;3.427472712
3.083277058;3.439215356
2.953811701;3.583299965
3.043594418;3.593584678
3.050473203;3.465158559
2.948615199;3.574099095
2.932880984;3.611359182
3.079070197;3.536534947
3.000322611;3.536410712
3.352667782;3.524079472
2.844340607;3.674984333
3.060984605;3.441632068
3.261733491;3.580992224
3.029420368;3.425547556
2.89350699;3.313395724
2.957708046;3.390988436
3.064775524;3.474873947
3.176899157;3.667990966
3.016401032;3.473505469
3.115216581;3.397445589
2.56736987;3.949535407
2.45996773;3.947179111
2.557562902;3.940900487
2.39364388;4.040692112
2.457657116;4.027152226
2.464811076;4.020167794
2.243555064;4.030944751
2.685356094;4.084183289
2.591089658;3.983258478
2.518099808;4.019275177
2.509639288;3.935886419
2.464774781;3.985761993
2.451934658;4.063838175
2.753834934;3.902605842
2.512834026;3.88856772
2.630250821;4.111779882
2.333745703;4.147181872
2.391530155;4.015394068
2.60989292;4.013595249
2.729566581;4.217732465
2.513831772;3.852605171
2.463500701;3.933597597
2.423524664;3.91114875
2.50781889;4.163280807
2.428415261;3.9768469
2.6166475;4.096246373
2.548554099;4.080419481
2.587072602;3.972180473
2.542889303;3.97769496
2.410013148;4.047351043
2.506745359;3.985645444
2.529172746;4.07706445
2.539293457;4.01585073
2.527978496;4.004525755
2.422553376;4.059374599
2.640890695;3.961460508
2.692775843;3.990207992
2.475624964;3.930007831
2.420766313;3.924622834
2.535390545;4.124371696
2.552747025;4.067199107
2.634184652;3.809135214
2.483244068;4.027000214
2.571725373;3.900394831
2.399413105;4.059213922
2.488342867;4.042594733
2.40393552;3.871567113
2.576120028;4.093924759
2.663205722;3.884620786
2.36631476;3.883200697
2.495833693;3.952255576
2.631415481;3.889956913
2.325765078;4.012412832
2.61929304;3.940220183
2.373436358;3.985905427
2.336355332;3.998070146
2.582838727;4.018517092
2.30907551;3.954613334
2.46979677;4.139828569
2.591485175;3.997409724
2.630936208;3.921720813
2.465173319;4.108683505
2.650238293;4.059560586
2.549075227;3.955595505
2.574489965;3.937362578
2.557452073;4.022973103
2.613930627;3.969302029
2.563613989;4.062691107
2.410162289;4.010301884
2.659725391;4.011901147
2.469137507;4.034743658
2.472489917;4.033764111
2.486523487;3.998311244
2.546078943;4.1064109
2.545187457;4.12854443
2.297163804;3.961155595
2.52359932;3.935801334
2.372404484;4.045227487
2.56127015;4.023633298
2.539531612;3.933379606
2.450231162;3.990744615
2.431217086;4.024323153
2.736522474;3.967389472
2.564744821;3.921195416
2.63395546;3.927634847
2.52087156;3.952517371
2.551201564;4.001903228
2.495601137;4.228271591
2.436995381;3.995109856
2.768302551;3.916573385
2.555299875;3.917751686
2.603063958;4.027423171
2.565212481;3.979710962
2.524519159;4.11451276
2.272489846;3.86897782
2.541546894;3.95012967
2.470365168;3.883495123
2.409516555;3.966893001
2.427420183;3.931453138
2.457815322;3.926162031
3.134188372;3.415070825
3.181794269;3.480923455
2.854825928;3.42392453
3.093450096;3.614408644
3.016022728;3.530198244
3.063290558;3.361156223
2.941829027;3.312085344
2.955089692;3.58996061
3.071744141;3.734810486
3.016672766;3.287099156
3.168939931;3.644479316
2.941736904;3.516323552
3.077945147;3.546072394
3.069636692;3.495748613
2.99611763;3.508376471
2.921034403;3.633686234
3.000633168;3.568367299
2.914506637;3.3844661
2.990903275;3.473939848
3.119482382;3.572250816
3.054051443;3.361635487
2.903230619;3.510426916
2.965212203;3.624883355
3.134115382;3.455622898
3.08751356;3.647596867
3.032098522;3.664734367
3.106243331;3.531927535
3.08768032;3.528111285
2.958510784;3.531517272
3.003622267;3.464081884
3.177101957;3.539726588
3.273037758;3.497835692
3.056429555;3.663111723
3.272923012;3.557496566
2.920974152;3.572032739
2.86800973;3.459553664
3.027186692;3.650927372
3.143714152;3.511629091
3.092393132;3.477272315
3.066112489;3.69718059
3.015675961;3.471664596
2.949996522;3.566287654
3.133728873;3.724875372
3.005404578;3.516762327
2.936729326;3.654064061
2.992455128;3.452159012
3.218424079;3.60242456
3.07163428;3.407110363
3.043398661;3.5560935
2.890775548;3.466611291
2.959507822;3.548472111
2.899303714;3.598287167
3.178487471;3.487625554
2.999130337;3.550322582
3.120325199;3.563972628
3.039704609;3.455931389
2.976850281;3.558716086
3.168285054;3.573382952
2.879397075;3.531028672
2.990787925;3.474795633
2.978081134;3.41027243
2.967919567;3.41874362
2.963503747;3.508018649
3.017433969;3.480285855
2.984738852;3.501825821
3.045828221;3.632103518
3.062009005;3.477677211
3.059801571;3.481549964
2.821926282;3.248645274
2.82864047;3.459270182
2.938037419;3.422148689
3.004065717;3.434838747
2.936948497;3.55435178
3.078233497;3.750260432
3.030240742;3.508826826
2.942586604;3.474835272
2.994946872;3.324797276
2.974264238;3.5720049
2.942923569;3.543467957
3.099144044;3.617088492
3.07768418;3.282917142
2.943562331;3.584053498
3.039467553;3.504429764
3.043691863;3.616810002
3.015377074;3.426055258
2.98198369;3.477523566
3.089674529;3.549991551
3.054751969;3.520184598
2.963773284;3.50246081
3.021670555;3.363055632
3.017887037;3.594082168
2.988982206;3.655349834
3.056049061;3.463781146
2.984605461;3.471078632
3.024112045;3.577501553
2.97080901;3.54269564
3.175528863;3.61023503
3.082526444;3.427180358
2.946579582;3.518791544
2.989935205;3.337303241
2.348557685;4.076432942
2.424187252;4.159417969
2.277801339;4.03030552
2.500062612;3.941442737
2.540432483;3.939337571
2.58597832;4.006897506
2.336061261;3.808963522
2.471617007;4.088156525
2.518116929;4.004563142
2.568775365;3.893478625
2.642536574;3.933636401
2.50377647;3.971922962
2.514955648;3.849727604
2.652389489;4.045311969
2.700992749;4.113718108
2.501148067;3.927308764
2.326109161;3.997836311
2.521915909;4.081420227
2.404901735;4.059642253
2.507142981;3.94023331
2.577416184;4.022118989
2.476489447;4.14489574
2.56092394;3.992679549
2.527745747;4.007295215
2.517359305;4.035470492
2.439648197;3.937076338
2.53606489;4.14669119
2.469317817;3.920967248
2.476145449;3.962043782
2.467265548;4.036166496
2.486999511;3.953716932
2.455623309;3.896703913
2.414047883;3.888866847
2.44840141;3.914944713
2.429284141;3.975227412
2.37995595;3.996099824
2.534037056;3.926094065
2.611392259;3.879409607
2.460820534;3.884251451
2.465537283;3.89679485
2.442516505;3.941494562
2.381499813;3.837739949
2.556505981;4.156008829
2.722332772;3.966335454
2.495399707;3.963843414
2.507594743;3.929008031
2.308053347;3.993339134
2.377487428;3.850236949
2.737424855;3.986679642
2.540388074;4.093145187
2.331524115;4.028622161
2.550174522;4.007435482
2.515779805;3.959434978
2.57230607;3.935631873
2.420361595;4.054572907
2.668654448;3.973453104
2.449492159;4.030588573
2.607235614;4.077099347
2.527014553;3.951415755
2.562976318;3.995124152
2.637694917;3.893710594
2.514123168;4.100150392
2.45050637;3.95062753
2.406636571;3.97654999
2.479947504;4.010187344
2.411665114;4.004624531
2.43961251;3.970240204
2.416182958;3.976450531
2.856986778;4.270998061
2.614691786;4.063254212
2.372186263;3.952176435
2.438059434;4.040211606
2.548298705;4.009365617
2.465971527;3.92762743
2.500532169;4.088219366
2.542736125;4.014872737
2.565747974;4.046555342
2.33835487;3.998220868
2.457403924;3.841645531
2.367144745;3.972572922
2.582543046;3.983895838
2.526225081;3.930990495
2.284269729;4.00295773
2.404881854;4.088895781
2.673509587;3.974688339
2.619286413;4.07623036
2.358495546;3.994587003
2.526111776;4.041019712
2.567678684;4.053574621
2.567839896;3.977152549
2.537924377;3.82630792
2.38316493;4.090736116
2.433926141;4.024042678
2.650812708;3.934184618
2.404071537;3.959928282
2.544105658;3.985026431
2.402219307;3.876245087
2.462973843;3.982135334
2.446478718;3.978644062
2.390458508;4.04033843
